epoch,train_loss,val_loss,epoch_start_ts,epoch_end_ts
1,0.690463,0.104064,1772886771.109,1772886889.230
2,0.134390,0.060166,1772886892.548,1772887010.107
3,0.089621,0.045212,1772887013.881,1772887131.127
4,0.071940,0.043795,1772887135.102,1772887252.783
5,0.063356,0.036354,1772887258.928,1772887384.455
6,0.059540,0.050289,1772887388.432,1772887506.217
7,0.056464,0.032536,1772887506.217,1772887625.078
8,0.051026,0.035383,1772887629.130,1772887749.069
9,0.047145,0.031086,1772887749.069,1772887867.910
10,0.046873,0.027551,1772887871.919,1772887990.719
11,0.043063,0.027713,1772887994.851,1772888114.789
12,0.040649,0.031884,1772888114.789,1772888233.471
13,0.038805,0.024960,1772888233.472,1772888352.462
14,0.037350,0.042762,1772888356.295,1772888475.085
15,0.040490,0.031384,1772888475.085,1772888594.729
16,0.036757,0.024383,1772888594.730,1772888713.169
17,0.034863,0.024700,1772888717.349,1772888836.345
18,0.032345,0.025540,1772888836.345,1772888955.450
19,0.030513,0.021691,1772888955.450,1772889074.854
20,0.031043,0.023616,1772889079.123,1772889197.557
21,0.032057,0.021620,1772889197.558,1772889315.865
22,0.031577,0.023218,1772889319.957,1772889438.462
23,0.032473,0.021542,1772889438.463,1772889557.752
24,0.028149,0.020492,1772889561.907,1772889680.435
25,0.028121,0.022586,1772889684.569,1772889802.919
26,0.027962,0.022058,1772889802.919,1772889922.090
27,0.030672,0.022275,1772889922.090,1772890040.790
28,0.026711,0.024694,1772890040.790,1772890159.832
29,0.029157,0.024273,1772890159.832,1772890277.885
30,0.027038,0.020479,1772890277.886,1772890396.541
31,0.022467,0.020146,1772890400.674,1772890519.292
32,0.025835,0.021054,1772890523.425,1772890642.042
33,0.027854,0.023627,1772890642.042,1772890761.353
34,0.026244,0.020571,1772890761.353,1772890879.243
35,0.021580,0.020710,1772890879.244,1772890996.135
36,0.027243,0.020514,1772890996.135,1772891113.398
37,0.025015,0.023081,1772891113.399,1772891231.545
38,0.024072,0.021645,1772891231.546,1772891349.656
39,0.024893,0.020977,1772891349.656,1772891466.324
40,0.022470,0.020267,1772891466.325,1772891582.927
41,0.022193,0.022460,1772891582.927,1772891700.321
42,0.024487,0.022631,1772891700.322,1772891817.683
43,0.022537,0.019791,1772891817.683,1772891934.881
44,0.022653,0.019465,1772891938.559,1772892056.397
45,0.022451,0.021063,1772892060.254,1772892177.014
46,0.022284,0.021512,1772892177.015,1772892293.834
47,0.018902,0.019473,1772892293.835,1772892412.232
48,0.021450,0.021154,1772892412.232,1772892529.691
49,0.020550,0.018454,1772892529.692,1772892646.199
50,0.021632,0.020095,1772892649.877,1772892766.698
51,0.021734,0.018471,1772892766.698,1772892884.002
52,0.021549,0.021719,1772892884.002,1772893001.410
53,0.020708,0.019502,1772893001.411,1772893118.171
54,0.022710,0.019523,1772893118.171,1772893235.049
55,0.019882,0.018284,1772893235.049,1772893352.083
56,0.020719,0.020364,1772893355.813,1772893472.741
57,0.022226,0.018669,1772893472.741,1772893591.575
58,0.017239,0.020877,1772893591.576,1772893709.198
59,0.020180,0.018926,1772893709.198,1772893826.927
60,0.019958,0.019572,1772893826.927,1772893944.724
61,0.018657,0.018073,1772893944.725,1772894061.482
62,0.019775,0.020992,1772894065.264,1772894182.600
63,0.019594,0.020944,1772894182.600,1772894300.218
64,0.017491,0.017605,1772894300.219,1772894417.318
65,0.021120,0.022575,1772894421.090,1772894538.028
66,0.021187,0.018634,1772894538.028,1772894657.279
67,0.018304,0.022139,1772894657.279,1772894776.607
68,0.018179,0.020936,1772894776.607,1772894895.648
69,0.018017,0.019043,1772894895.649,1772895015.033
70,0.019313,0.019688,1772895015.033,1772895134.690
71,0.016573,0.017655,1772895134.691,1772895254.159
72,0.019193,0.021491,1772895254.160,1772895374.018
73,0.019402,0.018934,1772895374.019,1772895493.598
74,0.019923,0.016964,1772895493.599,1772895612.723
75,0.015720,0.018418,1772895616.565,1772895735.757
76,0.019006,0.018395,1772895735.758,1772895855.043
77,0.015829,0.018885,1772895855.043,1772895973.947
78,0.018148,0.019253,1772895973.948,1772896092.800
79,0.016411,0.018650,1772896092.800,1772896210.014
80,0.019474,0.022070,1772896210.014,1772896327.110
81,0.017431,0.018366,1772896327.111,1772896444.356
82,0.016770,0.017533,1772896444.357,1772896562.011
83,0.019576,0.019728,1772896562.011,1772896679.475
84,0.019260,0.018497,1772896679.476,1772896796.561
85,0.016448,0.019031,1772896796.562,1772896914.178
86,0.017639,0.017841,1772896914.178,1772897033.628
87,0.014924,0.018961,1772897033.629,1772897153.288
88,0.017371,0.020058,1772897153.289,1772897273.055
89,0.016909,0.019029,1772897273.056,1772897393.260
90,0.015949,0.018116,1772897393.261,1772897513.215
