epoch,train_loss,val_loss,epoch_start_ts,epoch_end_ts
1,0.473829,0.069910,1773122601.063,1773122896.637
2,0.106937,0.046644,1773122900.355,1773123195.715
3,0.081578,0.040340,1773123199.660,1773123492.889
4,0.069484,0.040382,1773123496.785,1773123789.855
5,0.061443,0.038162,1773123789.856,1773124082.859
6,0.057040,0.032474,1773124086.756,1773124378.439
7,0.052145,0.032435,1773124382.187,1773124675.448
8,0.048338,0.032407,1773124679.231,1773124972.239
9,0.043937,0.030896,1773124975.997,1773125268.740
10,0.046514,0.027858,1773125272.611,1773125564.724
11,0.041123,0.029386,1773125568.517,1773125860.961
12,0.041855,0.028084,1773125860.962,1773126152.712
13,0.038738,0.026689,1773126152.713,1773126447.013
14,0.037613,0.025684,1773126450.708,1773126743.461
15,0.037406,0.025709,1773126747.262,1773127039.302
16,0.035820,0.024617,1773127039.302,1773127331.157
17,0.035309,0.024543,1773127335.125,1773127628.100
18,0.035655,0.026349,1773127631.965,1773127924.246
19,0.033952,0.023989,1773127924.246,1773128219.642
20,0.032605,0.025084,1773128223.711,1773128518.422
21,0.033040,0.024435,1773128518.422,1773128815.261
22,0.034196,0.024510,1773128815.261,1773129113.482
23,0.031063,0.022932,1773129113.483,1773129405.362
24,0.031478,0.023340,1773129409.282,1773129703.058
25,0.031452,0.022764,1773129703.059,1773129996.375
26,0.031749,0.023360,1773130000.360,1773130293.072
27,0.031183,0.024863,1773130293.072,1773130586.028
28,0.031028,0.022199,1773130586.028,1773130877.951
29,0.029652,0.025671,1773130881.776,1773131173.599
30,0.028419,0.021524,1773131173.600,1773131465.555
31,0.029718,0.023330,1773131469.481,1773131762.926
32,0.028761,0.027606,1773131762.926,1773132055.546
33,0.028553,0.022612,1773132055.547,1773132347.520
34,0.028955,0.022354,1773132347.520,1773132641.348
35,0.027720,0.023243,1773132641.349,1773132935.390
36,0.028146,0.021407,1773132935.390,1773133230.581
37,0.027655,0.021264,1773133234.242,1773133530.017
38,0.029277,0.022326,1773133533.879,1773133828.733
39,0.026286,0.022920,1773133828.733,1773134121.305
40,0.026959,0.021609,1773134121.306,1773134413.506
41,0.027292,0.021973,1773134413.506,1773134705.202
42,0.025921,0.022275,1773134705.202,1773134996.811
43,0.026607,0.021520,1773134996.812,1773135288.622
44,0.026817,0.022017,1773135288.622,1773135582.555
45,0.026178,0.022424,1773135582.556,1773135875.436
46,0.026271,0.021324,1773135875.436,1773136167.321
47,0.025320,0.019709,1773136167.321,1773136458.451
48,0.025839,0.020253,1773136462.281,1773136754.182
49,0.025471,0.021728,1773136754.182,1773137045.900
50,0.025137,0.021396,1773137045.901,1773137338.789
51,0.025533,0.022759,1773137338.789,1773137631.043
52,0.026827,0.020219,1773137631.043,1773137922.619
53,0.025628,0.025850,1773137922.620,1773138214.826
54,0.026270,0.019671,1773138214.826,1773138507.112
55,0.025277,0.021884,1773138510.791,1773138802.225
56,0.024634,0.021967,1773138802.225,1773139094.800
57,0.025171,0.020407,1773139094.801,1773139386.364
