epoch,train_loss,val_loss,epoch_start_ts,epoch_end_ts
72,0.023416,0.020151,1773265435.293,1773265727.826
73,0.022320,0.019953,1773265727.826,1773266020.280
74,0.022452,0.020511,1773266020.280,1773266312.664
75,0.022605,0.019775,1773266312.664,1773266603.596
76,0.022104,0.020047,1773266603.597,1773266896.454
77,0.021842,0.022394,1773266896.454,1773267189.466
78,0.023105,0.019418,1773267189.466,1773267482.314
79,0.021717,0.021139,1773267482.314,1773267771.375
80,0.022455,0.021615,1773267771.376,1773268056.792
81,0.023034,0.020979,1773268056.793,1773268345.352
82,0.023296,0.019367,1773268345.353,1773268635.918
83,0.021370,0.018412,1773268635.918,1773268927.120
84,0.022524,0.020596,1773268931.212,1773269221.108
85,0.022480,0.027333,1773269221.108,1773269509.364
86,0.021507,0.021005,1773269509.364,1773269797.433
87,0.021840,0.019060,1773269797.434,1773270085.026
88,0.021908,0.019247,1773270085.026,1773270372.966
89,0.021852,0.019559,1773270372.966,1773270662.898
90,0.021660,0.020003,1773270662.898,1773270952.408
91,0.021728,0.020030,1773270952.408,1773271242.575
92,0.022575,0.022973,1773271242.576,1773271535.202
93,0.021932,0.021216,1773271535.202,1773271827.787
94,0.022630,0.019639,1773271827.787,1773272119.530
95,0.021795,0.020254,1773272119.530,1773272410.843
96,0.020530,0.018956,1773272410.843,1773272701.922
97,0.020157,0.019817,1773272701.922,1773272992.889
98,0.021082,0.019849,1773272992.889,1773273280.834
99,0.022655,0.019879,1773273280.834,1773273570.439
100,0.021037,0.021552,1773273570.439,1773273862.158
101,0.021944,0.020489,1773273862.158,1773274151.588
102,0.021227,0.019347,1773274151.589,1773274439.166
103,0.022735,0.022086,1773274439.167,1773274728.065
104,0.020948,0.021722,1773274728.065,1773275018.585
105,0.020113,0.018676,1773275018.586,1773275308.793
106,0.020728,0.020718,1773275308.794,1773275599.736
107,0.020864,0.020231,1773275599.736,1773275889.238
108,0.021416,0.019631,1773275889.238,1773276177.158
109,0.020893,0.019254,1773276177.158,1773276467.576
110,0.021646,0.020581,1773276467.577,1773276757.367
111,0.021325,0.019892,1773276757.367,1773277046.415
112,0.021047,0.020281,1773277046.415,1773277337.493
113,0.021012,0.022540,1773277337.493,1773277628.354
114,0.021327,0.018773,1773277628.354,1773277920.548
115,0.020454,0.021041,1773277920.548,1773278211.595
116,0.021706,0.021120,1773278211.596,1773278500.939
117,0.020307,0.020276,1773278500.940,1773278895.862
118,0.022039,0.019026,1773278895.862,1773279311.051
119,0.020226,0.019279,1773279311.052,1773279722.161
120,0.021084,0.019525,1773279722.162,1773280086.541
